sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1781705530913,1781706399456,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,false,2026-06-17T14:26:37.955519+00:00,2026-06-17T14:26:38.890599+00:00,Quick Reply,,,,1,quick reply: MCard,1,,TheMall-002-M8-BKP-03
1781705077812,1781705093325,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,mcc hall,"MCC Hall is a multi-purpose event space at The Mall Lifestore Bangkapi. <break/> It is located on the 3rd floor. <break/> You can find concerts, trade shows, and large-scale events hosted there. <break/> To rent MCC Hall, you can contact 02-3101637, 02-3102623, or 086-7828678. <break/> You can also email mcchall@themall.co.th for inquiries. <break/> Let me know if you want more details! <break/>",en-US,,false,2026-06-17T14:04:51.458370+00:00,2026-06-17T14:04:55.944198+00:00,Facilities,Event Hall,,,,,2,,TheMall-002-M8-BKP-03
1781705077812,1781705079868,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard comes in various types. You can click the cards below to explore them.,en-US,,false,2026-06-17T14:04:38.374656+00:00,2026-06-17T14:04:40.226927+00:00,Quick Reply,,,,1,quick reply: MCard,1,,TheMall-002-M8-BKP-03
1781704915632,1781704920446,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=dd3f114ab5c76afb23d5de2250c33a51, are you okay,"I'm doing well, thanks for asking! <break/> I'm here to help you. <break/> What can I assist with? <break/>",en-US,false,false,2026-06-17T14:01:59.036997+00:00,2026-06-17T14:02:02.470294+00:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
1781702707723,1781702709615,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US,,false,2026-06-17T13:25:07.745484+00:00,2026-06-17T13:25:07.979705+00:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1781702687228,1781702689979,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ,th-TH,,false,2026-06-17T13:24:48.404555+00:00,2026-06-17T13:24:48.699241+00:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-002-M8-BKP-03
1781701546425,1781701548609,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=39dc79d083ab53a258e3d283ad6a03f1, อยากกลับบ้าน,ถ้าคุณอยากกลับบ้าน คุณสามารถใช้ทางออกที่ใกล้ลิฟต์ที่จอดรถ E-Stamp ชั้น G ได้เลยค่ะ <break/> หรือถ้าต้องการความช่วยเหลือเพิ่มเติม สามารถติดต่อที่เคาน์เตอร์ข้อมูลได้ค่ะ <break/>,th-TH,false,false,2026-06-17T13:05:47.483886+00:00,2026-06-17T13:05:53.352380+00:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
1781696438460,1781696442455,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""You are currently at The Mall Lifestore Bangkapi.<break/>There are currently coffee and tea drink promotions available within the mall.<break/>Would you like me to recommend participating stores?""",en-US,,false,2026-06-17T11:40:40.627878+00:00,2026-06-17T11:40:40.922871+00:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-002-M8-BKP-03
1781696426216,1781696429038,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MCard,MCard มีหลากหลายรูปแบบ สามารถคลิกดูได้ตาม Card ด้านล่าง,th-TH,,false,2026-06-17T11:40:27.190576+00:00,2026-06-17T11:40:27.683704+00:00,Quick Reply,,,,1,quick reply: MCard,1,,TheMall-002-M8-BKP-03
1781694395087,1781696422142,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US,,false,2026-06-17T11:40:20.712982+00:00,2026-06-17T11:40:21.089396+00:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-002-M8-BKP-03
